Long,Lat,Stn_Name,Clim_ID,Prov_or_Ter,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD,year
-66.449,45.073,POINT LEPREAU CS,8104201,NB,-2.5,0.0,,7.1,0.0,-16.1,0.0,,,,,,,5.0,,,,,634.4,0.0,2021
-65.598,47.439,RED PINES,8104295,NB,-6.6,0.0,,0.8,0.0,-22.9,0.0,,,,56.2,0.0,,33.0,9.0,,,,762.0,0.0,2021
-65.89,45.316,SAINT JOHN A,8104901,NB,-4.0,4.0,,4.7,4.0,-16.8,4.0,17.1,0.0,,45.5,0.0,,,3.0,,,,594.8,0.0,2021
-67.253,45.21,ST. STEPHEN,8104935,NB,-4.2,1.0,,5.9,1.0,-18.4,1.0,,,,41.2,14.0,,7.0,3.0,,,,665.8,0.0,2021
-65.529,45.742,SUSSEX FOUR CORNERS,8105210,NB,-4.4,0.0,,3.8,0.0,-18.6,0.0,,,,36.4,0.0,,6.0,4.0,,,,695.9,0.0,2021
-67.543,46.152,WOODSTOCK NEWBRIDGE,8105603,NB,-6.5,0.0,,2.1,0.0,-21.9,0.0,,,,27.0,14.0,,21.0,4.0,,,,759.0,0.0,2021
-65.472,43.451,BACCARO PT,8200255,NS,0.5,0.0,,9.0,0.0,-8.9,0.0,,,,84.9,0.0,,,8.0,,,,542.3,0.0,2021
-62.333,44.817,BEAVER ISLAND (AUT),8200558,NS,-0.4,0.0,,7.7,0.0,-9.9,0.0,,,,,,,,,,,,569.2,0.0,2021
-63.634,44.708,BEDFORD BASIN,8200573,NS,-0.7,1.0,,7.2,1.0,-9.4,1.0,,,,,,,,,,,,562.1,0.0,2021
-63.662,44.746,BEDFORD RANGE,8200574,NS,-2.1,0.0,,7.2,0.0,-14.6,0.0,,,,18.2,30.0,,2.0,1.0,,,,622.4,0.0,2021
-66.347,44.286,BRIER ISLAND,8200604,NS,0.2,0.0,,7.7,0.0,-8.5,0.0,,,,47.5,0.0,,,7.0,,,,553.1,0.0,2021
-62.683,45.767,CARIBOU POINT (AUT),8200774,NS,-1.9,7.0,,6.1,7.0,-11.5,7.0,,,,51.2,7.0,,5.0,7.0,,,,476.4,0.0,2021
-60.955,46.651,CHETICAMP HIGHLANDS NATIONAL PARK,8200828,NS,-1.1,0.0,,7.7,0.0,-11.9,0.0,,,,109.4,0.0,,8.0,12.0,,,,591.4,0.0,2021
-62.015,45.491,COLLEGEVILLE AUTO,8201001,NS,-2.9,0.0,,6.7,0.0,-15.9,0.0,,,,94.9,0.0,,5.0,8.0,,,,647.1,0.0,2021
-63.467,45.417,DEBERT,8201390,NS,-3.4,0.0,,5.8,0.0,-16.5,0.0,,,,44.8,0.0,,6.0,7.0,,,,662.9,0.0,2021
-60.647,45.921,ESKASONI FIRST NATION AUTOMATIC WEATHER STATION,8201780,NS,-1.0,1.0,,6.4,1.0,-10.8,1.0,,,,131.0,1.0,,0.0,10.0,,,,570.1,0.0,2021
-61.05,46.55,GRAND ETANG,8201969,NS,-2.9,18.0,,3.0,18.0,-9.6,18.0,,,,,,,,,,,,271.5,0.0,2021
-64.917,44.983,GREENWOOD A,8202000,NS,-2.6,0.0,2.9,6.5,0.0,-17.4,0.0,42.8,0.0,54.0,53.6,0.0,52.0,10.0,5.0,,,,638.3,0.0,2021
-64.456,44.728,EMERGENCY WEATHER STATION #2,8202195,NS,-3.4,0.0,,6.2,0.0,-17.1,0.0,,,,78.8,1.0,,9.0,6.0,,,,664.6,0.0,2021
-63.577,44.655,HALIFAX DOCKYARD,8202240,NS,-0.7,0.0,,7.2,0.0,-9.3,0.0,,,,,,,,,,,,578.4,0.0,2021
-63.509,44.881,HALIFAX STANFIELD INT'L A,8202249,NS,-3.0,1.0,,5.4,1.0,-12.1,1.0,,,,0.0,25.0,,,0.0,,,,629.9,0.0,2021
-63.509,44.881,HALIFAX STANFIELD INT'L A,8202251,NS,-2.9,1.0,,5.4,1.0,-12.1,1.0,34.9,0.0,,96.1,0.0,,6.0,8.0,,,,627.5,0.0,2021
-63.551,44.588,HALIFAX KOOTENAY,8202252,NS,-1.7,6.0,,6.8,6.0,-11.3,6.0,,,,24.6,29.0,,,2.0,,,,492.9,0.0,2021
-63.609,44.657,HALIFAX WINDSOR PARK,8202255,NS,-1.7,6.0,,6.7,6.0,-10.6,6.0,,,,30.0,29.0,,5.0,2.0,,,,493.5,0.0,2021
-60.983,45.35,HART ISLAND (AUT),8202318,NS,-0.2,0.0,,7.7,0.0,-8.8,0.0,,,,,,,,,,,,564.1,0.0,2021
-60.406,46.663,INGONISH BEACH RCS,8202502,NS,-0.9,1.0,,7.7,1.0,-11.7,1.0,,,,60.2,1.0,,,8.0,,,,566.0,0.0,2021
-65.203,44.403,KEJIMKUJIK 1,8202592,NS,-3.0,3.0,,6.8,3.0,-13.8,3.0,,,,46.9,3.0,,6.0,7.0,,,,589.2,0.0,2021
-64.483,45.067,KENTVILLE CDA CS,8202810,NS,-2.7,0.0,,6.2,0.0,-14.6,0.0,,,,56.4,0.0,,14.0,6.0,,,,640.3,0.0,2021
-63.483,44.717,LAKE MAJOR,8202896,NS,,,,,,,,21.0,1.0,,89.4,1.0,,3.0,9.0,,,,,,2021
-59.971,45.921,LOUISBOURG,8203163,NS,-1.1,0.0,,6.2,0.0,-13.6,0.0,,,,60.8,0.0,,,7.0,,,,592.3,0.0,2021
-64.296,44.36,LUNENBURG,8203210,NS,-1.0,7.0,,8.0,7.0,-10.2,7.0,,,,,,,,,,,,455.3,0.0,2021
-62.483,44.983,MALAY FALLS,8203405,NS,-2.1,1.0,,7.8,1.0,-14.7,1.0,,,,132.8,1.0,,,8.0,,,,602.8,0.0,2021
-63.533,44.6,MCNABS ISLAND (AUT),8203478,NS,-0.5,0.0,,7.0,0.0,-8.8,0.0,,,,,,,,,,,,574.1,0.0,2021
-64.241,45.76,NAPPAN AUTO,8203702,NS,-3.9,0.0,,5.2,0.0,-14.4,0.0,,,,51.3,0.0,,14.0,9.0,,,,678.9,0.0,2021
-60.976,46.368,NORTHEAST MARGAREE (AUT),8204154,NS,-2.1,0.0,,7.5,0.0,-17.5,0.0,,,,,,,,,,,,623.3,0.0,2021
-60.672,46.817,NORTH MOUNTAIN CS,8204161,NS,-5.1,0.0,,2.0,0.0,-11.5,0.0,,,,110.2,0.0,,114.0,18.0,,,,715.3,0.0,2021
-63.423,44.613,OSBORNE HEAD DND,8204190,NS,-1.4,2.0,,6.4,2.0,-10.4,2.0,,,,25.8,29.0,,7.0,2.0,,,,561.2,0.0,2021
-63.055,45.233,UPPER STEWIACKE RCS,8204193,NS,-3.3,1.0,,4.7,1.0,-16.2,1.0,,,,58.4,1.0,,2.0,7.0,,,,638.9,0.0,2021
-64.346,45.413,PARRSBORO,8204402,NS,-3.8,4.0,,5.5,4.0,-16.9,4.0,,,,55.6,4.0,,9.0,7.0,,,,587.7,0.0,2021
-63.833,44.767,POCKWOCK LAKE,8204453,NS,-6.8,21.0,-0.6,5.0,21.0,-17.0,21.0,8.0,21.0,,63.5,21.0,,9.0,3.0,,,,247.9,0.0,2021
-61.368,45.657,PORT HAWKESBURY,8204495,NS,-2.7,2.0,,6.3,2.0,-14.0,2.0,,,,93.4,2.0,,,6.0,,,,599.2,0.0,2021
-59.96,43.946,SABLE ISLAND A,8204703,NS,2.0,0.0,,10.1,0.0,-6.2,0.0,,,,87.3,0.0,,,9.0,,,,495.6,0.0,2021
-60.01,43.946,SABLE ISLAND,8204708,NS,2.2,0.0,,10.0,0.0,-5.5,0.0,,,,85.3,0.0,,,10.0,,,,490.6,0.0,2021
-63.9,44.7,ST MARGARET'S BAY,8204800,NS,-0.5,0.0,5.2,8.0,0.0,-10.0,0.0,20.0,0.0,46.0,53.5,0.0,41.0,0.0,3.0,,,,574.0,0.0,2021
-60.144,47.233,ST PAUL ISLAND (AUT),8204909,NS,-1.2,4.0,,5.3,4.0,-5.7,4.0,,,,,,,,,,,,519.4,0.0,2021
-63.513,44.63,SHEARWATER RCS,8205092,NS,-1.3,2.0,,6.8,2.0,-11.2,2.0,,,,78.6,2.0,,2.0,6.0,,,,558.6,0.0,2021
-63.523,44.628,SHEARWATER JETTY,8205093,NS,-0.6,0.0,,7.2,0.0,-8.7,0.0,,,,29.8,28.0,,,3.0,,,,578.0,0.0,2021
-65.317,43.7,SHELBURNE SANDY POINT,8205130,NS,-1.2,0.0,,8.6,0.0,-12.6,0.0,,,,80.7,0.0,,6.0,9.0,,,,594.8,0.0,2021
-60.048,46.161,SYDNEY A,8205701,NS,-1.9,2.0,,5.8,2.0,-14.4,2.0,57.1,0.0,,89.5,0.0,,,12.0,,,,576.4,0.0,2021
-60.042,46.163,SYDNEY CS,8205702,NS,-1.7,1.0,,6.4,1.0,-14.0,1.0,,,,27.3,12.0,,,3.0,,,,589.6,0.0,2021
-60.048,46.161,SYDNEY A,8205703,NS,-1.9,2.0,,5.8,2.0,-14.4,2.0,,,,,,,,,,,,576.4,0.0,2021
-63.233,45.683,TATAMAGOUCHE,8205774,NS,-3.2,0.0,,5.0,0.0,-20.0,0.0,30.6,0.0,,68.8,0.0,,2.0,8.0,,,,657.5,0.0,2021
-61.68,45.608,TRACADIE,8205895,NS,-1.8,0.0,,7.8,0.0,-10.8,0.0,,,,79.7,0.0,,2.0,8.0,,,,614.6,0.0,2021
-64.65,45.05,WATERVILLE CAMBRIDGE,8206222,NS,-2.0,0.0,3.6,6.5,0.0,-18.0,0.0,47.0,0.0,73.0,64.4,0.0,58.0,8.0,6.0,,,,620.6,0.0,2021
-64.664,43.99,WESTERN HEAD,8206240,NS,-0.8,0.0,,7.7,0.0,-10.9,0.0,,,,104.3,0.0,,,8.0,,,,582.3,0.0,2021
-64.383,45.05,WHITE ROCK,8206316,NS,,,,,,,,36.0,8.0,,59.9,8.0,,,3.0,,,,,,2021
-66.088,43.831,YARMOUTH RCS,8206491,NS,-0.6,0.0,,8.2,0.0,-7.8,0.0,,,,59.7,0.0,,,7.0,,,,576.7,0.0,2021
-66.088,43.827,YARMOUTH A,8206495,NS,-0.8,7.0,,8.1,7.0,-8.2,7.0,16.9,0.0,,58.9,0.0,,1.0,10.0,,,,451.9,0.0,2021
-66.088,43.827,YARMOUTH A,8206496,NS,-0.8,2.0,,8.1,2.0,-8.2,2.0,,,,,,,,,,,,543.8,0.0,2021
-63.119,46.289,CHARLOTTETOWN A,8300301,PE,-3.3,0.0,,3.7,0.0,-12.9,0.0,54.4,0.0,,76.0,0.0,,6.0,13.0,,,,659.4,0.0,2021
-63.35,46.409,NEW GLASGOW,8300497,PE,-2.8,0.0,4.9,7.0,0.0,-14.0,0.0,61.0,0.0,77.0,114.2,0.0,95.0,15.0,14.0,,,,645.5,0.0,2021
-63.999,47.058,NORTH CAPE,8300516,PE,-2.8,0.0,,3.9,0.0,-10.2,0.0,,,,33.2,0.0,,,8.0,,,,643.7,0.0,2021
-62.576,46.45,ST. PETERS,8300562,PE,-2.6,14.0,,4.6,14.0,-11.8,14.0,,,,63.1,14.0,,,6.0,,,,349.5,0.0,2021
-63.083,46.416,STANHOPE,8300590,PE,-2.5,0.0,,4.6,0.0,-12.7,0.0,,,,82.0,0.0,,,13.0,,,,634.7,0.0,2021
-63.838,46.441,SUMMERSIDE,8300596,PE,-4.3,0.0,,3.5,0.0,-14.2,0.0,,,,40.8,0.0,,1.0,7.0,,,,690.9,0.0,2021
-63.17,46.344,HARRINGTON CDA CS,830P001,PE,-3.2,0.0,,3.6,0.0,-12.1,0.0,,,,62.4,0.0,,14.0,10.0,,,,657.5,0.0,2021
-56.067,48.967,BADGER (AUT),8400301,NL,-4.8,13.0,,1.9,13.0,-19.4,13.0,,,,30.3,13.0,,5.0,12.0,,,,410.0,0.0,2021
-53.114,48.667,BONAVISTA,8400601,NL,-1.0,1.0,,6.0,1.0,-6.4,1.0,,,,53.6,1.0,,5.0,10.0,,,,570.9,0.0,2021
-57.333,48.167,BURNT POND,8400812,NL,-4.2,0.0,5.5,4.0,0.0,-15.0,0.0,13.0,0.0,14.0,30.0,0.0,20.0,5.0,6.0,,,,688.5,0.0,2021
-53.076,46.66,CAPE RACE (AUT),8401000,NL,0.7,12.0,,5.8,12.0,-6.6,12.0,,,,66.5,12.0,,,10.0,,,,329.1,0.0,2021
-57.393,49.322,CORMACK RCS,8401295,NL,-3.4,8.0,,3.8,8.0,-13.3,8.0,,,,24.7,8.0,,4.0,4.0,,,,492.6,0.0,2021
-57.917,48.933,CORNER BROOK,8401298,NL,-2.4,0.0,,4.6,0.0,-12.5,0.0,,,,55.4,0.0,,,11.0,,,,632.9,0.0,2021
-57.95,48.95,CORNER BROOK,8401300,NL,-2.1,0.0,4.0,5.0,0.0,-10.0,0.0,27.4,0.0,26.0,53.0,0.0,37.0,12.0,14.0,,,,624.5,0.0,2021
-57.581,50.236,DANIEL'S HARBOUR,8401405,NL,-2.8,0.0,,6.9,0.0,-12.3,0.0,,,,62.3,0.0,,,15.0,,,,644.9,0.0,2021
-57.433,49.167,DEER LAKE,8401500,NL,-2.2,17.0,5.0,7.5,17.0,-12.5,17.0,0.0,23.0,,0.0,23.0,,,0.0,,,,282.7,0.0,2021
-57.394,49.209,DEER LAKE A,8401502,NL,-2.9,3.0,,5.4,3.0,-18.0,3.0,26.9,0.0,,43.8,0.0,,4.0,12.0,,,,584.7,0.0,2021
-56.113,50.721,ENGLEE (AUT),8401538,NL,-2.0,23.0,,1.6,23.0,-10.5,23.0,,,,48.3,23.0,,,4.0,,,,160.3,0.0,2021
-57.1,51.017,FEROLLE POINT (AUT),8401565,NL,-3.1,0.0,,2.8,0.0,-10.7,0.0,,,,,,,,,,,,653.1,0.0,2021
-54.568,48.937,GANDER INTL A,8401703,NL,-2.8,1.0,,7.2,1.0,-9.4,1.0,51.6,0.0,,21.8,24.0,,29.0,3.0,,,,622.7,0.0,2021
-54.567,48.946,GANDER AIRPORT CS,8401705,NL,-2.7,0.0,,7.2,0.0,-9.4,0.0,,,,55.4,0.0,,10.0,12.0,,,,642.8,0.0,2021
-55.833,47.467,HARBOUR BRETON,8402071,NL,0.1,9.0,4.2,8.0,9.0,-8.0,9.0,9.0,9.0,,29.0,9.0,,,6.0,,,,394.0,0.0,2021
-55.667,49.917,LA SCIE,8402520,NL,-3.7,0.0,,3.3,0.0,-11.8,0.0,,,,93.1,0.0,,,11.0,,,,672.7,0.0,2021
-53.902,48.35,LETHBRIDGE,8402544,NL,-1.6,0.0,4.7,8.0,0.0,-15.0,0.0,35.0,0.0,59.0,72.0,0.0,70.0,23.0,14.0,,,,607.6,0.0,2021
-56.083,49.683,MIDDLE ARM,8402644,NL,-4.4,0.0,,5.0,0.0,-17.0,0.0,16.0,0.0,,51.4,0.0,,11.0,9.0,,,,693.4,0.0,2021
-56.544,48.817,MILLERTOWN RCS,8402757,NL,-4.6,30.0,,-1.8,30.0,-7.4,30.0,,,,0.9,30.0,,,0.0,,,,22.6,0.0,2021
-59.155,47.574,PORT AUX BASQUES,8402980,NL,-1.3,0.0,,9.6,0.0,-8.8,0.0,,,,48.5,0.0,,,8.0,,,,596.8,0.0,2021
-57.878,49.57,ROCKY HARBOUR CS,8403097,NL,,,,,,,,,,,,,,18.0,,,,,,,2021
-56.069,51.392,ST. ANTHONY A,8403389,NL,-4.4,0.0,,3.6,0.0,-17.8,0.0,,,,73.1,0.0,,,10.0,,,,695.6,0.0,2021
-52.753,47.619,ST. JOHN'S INTL A,8403505,NL,-1.4,1.0,,7.0,1.0,-9.8,1.0,79.4,0.0,,120.8,0.0,,30.0,17.0,,,,583.1,0.0,2021
-52.783,47.513,ST JOHNS WEST CLIMATE,8403603,NL,-1.3,0.0,,7.9,0.0,-10.4,0.0,,,,99.4,0.0,,25.0,15.0,,,,599.0,0.0,2021
-55.383,46.917,ST LAWRENCE,8403619,NL,,,,,,,,,,,46.9,19.0,,0.0,5.0,,,,,,2021
-56.883,49.767,SOPS ARM WHITE BAY,8403690,NL,-1.6,0.0,6.2,6.0,0.0,-12.0,0.0,16.0,0.0,23.0,44.6,0.0,53.0,13.0,9.0,,,,607.6,0.0,2021
-58.55,48.541,STEPHENVILLE A,8403801,NL,-2.2,1.0,,7.7,1.0,-12.8,1.0,37.8,0.0,,62.1,0.0,,14.0,15.0,,,,607.1,0.0,2021
-58.566,48.561,STEPHENVILLE RCS,8403820,NL,-2.1,2.0,,7.2,2.0,-12.5,2.0,,,,38.1,2.0,,6.0,10.0,,,,582.8,0.0,2021
-53.974,48.557,TERRA NOVA NAT PARK CS,8403851,NL,-2.8,0.0,,6.5,0.0,-11.2,0.0,,,,79.4,0.0,,13.0,12.0,,,,644.1,0.0,2021
-54.8,49.683,TWILLINGATE (AUT),8404025,NL,-2.2,0.0,,4.3,0.0,-7.6,0.0,,,,59.2,0.0,,,12.0,,,,625.9,0.0,2021
-55.328,47.136,WINTERLAND BRANCH HILL,8404242,NL,-1.1,0.0,,9.1,0.0,-10.9,0.0,,,,35.8,19.0,,1.0,4.0,,,,591.1,0.0,2021
-59.308,47.712,WRECKHOUSE,8404343,NL,-1.2,0.0,,7.4,0.0,-9.7,0.0,,,,48.6,0.0,,,9.0,,,,596.7,0.0,2021
-52.939,48.172,GRATES COVE,840B053,NL,-0.3,4.0,,7.1,4.0,-5.9,4.0,,,,,,,,,,,,493.0,0.0,2021
-57.042,53.683,CARTWRIGHT A,8501106,NL,-7.2,2.0,,3.3,2.0,-21.3,2.0,,,,59.8,2.0,,,5.0,,,,732.2,0.0,2021
-64.094,53.558,CHURCHILL FALLS,8501130,NL,-10.9,23.0,,-1.6,23.0,-20.2,23.0,,,,0.5,23.0,,,0.0,,,,230.9,0.0,2021
-64.106,53.562,CHURCHILL FALLS A,8501131,NL,-12.9,0.0,,-1.0,0.0,-29.1,0.0,,,,12.4,2.0,,,3.0,,,,957.7,0.0,2021
-60.417,53.317,GOOSE A,8501900,NL,-9.7,0.0,7.9,1.9,0.0,-23.6,0.0,92.8,0.0,118.0,89.6,0.0,139.0,70.0,12.0,,,,858.1,0.0,2021
-60.561,53.406,HAPPY VALLEY GOOSE BAY,8501915,NL,-9.4,0.0,,2.5,0.0,-23.1,0.0,,,,97.3,0.0,,70.0,12.0,,,,850.4,0.0,2021
-60.217,55.45,HOPEDALE (AUT),8502400,NL,-7.6,3.0,,1.0,3.0,-19.3,3.0,,,,,,,,,,,,717.7,0.0,2021
-59.188,55.077,MAKKOVIK A,8502580,NL,-8.2,1.0,,2.0,1.0,-20.7,1.0,,,,,,,,,,,,785.5,0.0,2021
-55.848,52.303,MARY'S HARBOUR A,8502592,NL,-5.1,0.0,,3.4,0.0,-18.6,0.0,,,,,,,,,,,,716.4,0.0,2021
-61.682,56.551,NAIN A,8502810,NL,-9.3,1.0,,0.7,1.0,-21.1,1.0,,,,,,,,,,,,818.1,0.0,2021
-62.586,58.333,SAGLEK,8503249,NL,-11.0,0.0,,-1.8,0.0,-19.2,0.0,,,,,,,,,,,,898.3,0.0,2021
-66.865,52.923,WABUSH A,8504177,NL,-14.0,0.0,,-3.2,0.0,-30.8,0.0,,,,13.6,0.0,,,2.0,,,,992.5,0.0,2021
-123.742,48.935,CHEMAINUS,1011500,BC,4.7,0.0,,13.0,0.0,-5.5,0.0,53.8,0.0,,546.6,0.0,,0.0,28.0,,,,413.2,0.0,2020
-124.052,48.829,LAKE COWICHAN,1012055,BC,2.6,16.0,-0.9,13.0,10.0,-10.5,10.0,67.6,20.0,,613.8,10.0,,,20.0,,,,231.1,0.0,2020
-123.226,48.425,DISCOVERY ISLAND,1012475,BC,6.5,0.0,,14.5,0.0,-4.8,0.0,,,,,,,,,,,,357.9,0.0,2020
-123.439,48.432,ESQUIMALT HARBOUR,1012710,BC,5.9,0.0,,15.6,0.0,-4.9,0.0,,,,219.0,5.0,,,19.0,,,,373.8,0.0,2020
-123.573,48.985,GALIANO NORTH,10130MN,BC,6.7,15.0,,12.5,15.0,-5.5,15.0,0.0,15.0,,191.1,15.0,,0.0,16.0,,,,180.3,0.0,2020
-123.53,48.575,MALAHAT,1014820,BC,3.2,0.0,,11.7,0.0,-8.2,0.0,,,,,,,,,,,,459.7,0.0,2020
-123.561,48.374,METCHOSIN,1015105,BC,,,,,,,,52.4,9.0,,433.2,9.0,,0.0,19.0,,,,,,2020
-123.718,48.824,NORTH COWICHAN,1015628,BC,,,,,,,,62.4,0.0,440.0,444.5,0.0,229.0,0.0,29.0,,,,,,2020
-123.719,48.824,NORTH COWICHAN,1015630,BC,3.8,1.0,,13.1,1.0,-7.3,1.0,,,,291.5,5.0,,,22.0,,,,427.4,0.0,2020
-123.287,48.764,NORTH PENDER ISLAND,1015638,BC,5.0,3.0,,12.0,3.0,-7.0,3.0,17.0,3.0,,191.6,3.0,,,23.0,,,,363.1,0.0,2020
-124.326,48.592,PORT RENFREW,1016335,BC,5.1,4.0,1.1,12.5,4.0,-4.0,4.0,58.0,4.0,,962.0,4.0,,0.0,27.0,,,,347.3,0.0,2020
-123.531,48.298,RACE ROCKS,1016640,BC,5.7,9.0,,16.6,9.0,-5.2,9.0,,,,,,,,,,,,270.9,0.0,2020
-123.419,48.622,SAANICHTON CDA,1016940,BC,4.8,6.0,0.0,13.5,3.0,-7.0,4.0,19.0,3.0,,280.7,3.0,,0.0,24.0,,,,330.8,0.0,2020
-123.546,48.888,SALTSPRING ST MARY'S L,1016995,BC,5.1,1.0,0.8,12.0,1.0,-5.5,1.0,29.8,1.0,,325.9,1.0,,0.0,25.0,,,,386.6,0.0,2020
-123.427,48.598,SAANICHTON MT NEWTON,1016RM0,BC,,,,,,,,35.0,0.0,337.0,334.6,0.0,214.0,0.0,28.0,,,,,,2020
-123.128,48.775,SATURNA CAPMON CS,1017099,BC,4.1,1.0,,10.9,1.0,-8.7,1.0,,,,189.3,1.0,,0.0,21.0,,,,417.0,0.0,2020
-123.045,48.784,SATURNA ISLAND CS,1017101,BC,6.2,0.0,,13.1,0.0,-6.3,0.0,,,,156.8,4.0,,,21.0,,,,366.9,0.0,2020
-123.626,48.647,SHAWNIGAN LAKE,1017230,BC,3.6,0.0,0.2,13.0,0.0,-6.5,0.0,70.0,0.0,346.0,465.8,0.0,216.0,0.0,29.0,,,,445.9,0.0,2020
-123.921,48.377,SHERINGHAM POINT,1017254,BC,6.5,0.0,,14.1,0.0,-4.0,0.0,,,,308.0,3.0,,,27.0,,,,355.6,0.0,2020
-123.305,48.457,VICTORIA UNIVERSITY CS,1018598,BC,5.3,1.0,,13.4,1.0,-5.5,1.0,,,,34.0,29.0,,,2.0,,,,380.0,0.0,2020
-123.325,48.413,VICTORIA GONZALES CS,1018611,BC,5.8,0.0,,13.5,0.0,-5.7,0.0,,,,175.4,5.0,,,19.0,,,,378.4,0.0,2020
-123.426,48.647,VICTORIA INTL A,1018621,BC,5.1,0.0,,14.2,0.0,-6.2,0.0,29.3,0.0,,291.3,0.0,,,26.0,,,,398.8,0.0,2020
-123.388,48.423,VICTORIA HARBOUR A,1018633,BC,6.0,0.0,,14.4,0.0,-5.1,0.0,,,,,,,,,,,,371.2,0.0,2020
-124.16,49.35,BALLENAS ISLAND,1020590,BC,5.6,0.0,,12.2,0.0,-4.7,0.0,,,,164.6,5.0,,,23.0,,,,383.3,0.0,2020
-125.273,49.952,CAMPBELL RIVER A,1021261,BC,2.4,0.0,0.0,10.5,0.0,-11.0,0.0,74.0,0.0,318.0,337.3,0.0,155.0,0.0,26.0,,,,484.6,0.0,2020
-125.273,49.952,CAMPBELL RIVER A,1021270,BC,1.9,0.0,,10.5,0.0,-10.9,0.0,,,,,,,,,,,,497.6,0.0,2020
-125.195,49.998,CAPE MUDGE,1021330,BC,4.8,0.0,0.7,11.5,0.0,-7.0,0.0,32.4,0.0,234.0,379.2,0.0,166.0,0.0,27.0,,,,410.1,0.0,2020
-125.446,50.333,CHATHAM POINT,1021480,BC,7.0,23.0,2.9,12.0,23.0,3.0,23.0,0.0,23.0,,157.0,23.0,,,8.0,,,,88.0,0.0,2020
-124.683,49.472,CHROME ISLAND,1021500,BC,5.4,0.0,,14.0,0.0,-5.0,0.0,39.4,0.0,,514.2,0.0,,0.0,30.0,,,,391.8,0.0,2020
-124.9,49.717,COMOX A,1021830,BC,4.2,0.0,0.4,12.4,0.0,-6.4,0.0,45.8,0.0,384.0,374.4,0.0,218.0,,26.0,,,,426.7,0.0,2020
-125.033,49.686,COURTENAY PUNTLEDGE,1021989,BC,2.9,4.0,,11.0,2.0,-9.0,2.0,8.0,2.0,,423.3,2.0,,0.0,24.0,,,,406.9,0.0,2020
-123.811,49.209,ENTRANCE ISLAND,1022689,BC,5.7,0.0,,12.6,0.0,-4.7,0.0,,,,98.0,3.0,,,21.0,,,,380.1,0.0,2020
-125.993,50.454,FANNY ISLAND,1022795,BC,3.5,3.0,,11.4,3.0,-8.0,3.0,,,,306.8,10.0,,,20.0,,,,405.7,0.0,2020
-125.203,50.099,HERIOT BAY SE,1023462,BC,4.2,1.0,,10.5,1.0,-7.5,1.0,32.4,1.0,,392.4,1.0,,0.0,26.0,,,,413.9,0.0,2020
-124.512,49.353,LITTLE QUALICUM HATCHERY,1024638,BC,3.0,15.0,-0.2,11.5,15.0,-5.5,15.0,30.0,15.0,,188.2,15.0,,,15.0,,,,240.0,0.0,2020
-123.87,49.054,NANAIMO A,1025365,BC,3.8,0.0,,13.6,0.0,-8.9,0.0,,,,,,,,,,,,441.3,0.0,2020
-123.87,49.054,NANAIMO A,1025369,BC,4.1,1.0,,14.0,1.0,-9.0,1.0,86.8,1.0,,275.0,1.0,,0.0,25.0,,,,416.3,0.0,2020
-123.988,49.199,NANAIMO CITY YARD,10253G0,BC,,,,,,,,32.2,0.0,238.0,358.6,0.0,193.0,0.0,29.0,,,,,,2020
-127.367,50.681,PORT HARDY A,1026271,BC,3.3,0.0,,11.4,0.0,-8.1,0.0,22.4,0.0,,327.9,0.0,,,25.0,,,,455.1,0.0,2020
-124.394,49.337,QUALICUM BEACH AIRPORT,1026562,BC,4.0,0.0,,13.4,0.0,-7.8,0.0,,,,,,,0.0,,,,,433.4,0.0,2020
-124.617,49.394,QUALICUM R FISH RESEARCH,1026565,BC,4.2,2.0,0.4,13.0,2.0,-5.0,2.0,46.2,2.0,,451.1,2.0,,0.0,27.0,,,,398.9,0.0,2020
-124.435,49.487,SISTERS ISLAND,1027403,BC,6.0,3.0,,13.7,3.0,-3.9,3.0,,,,,,,,,,,,335.3,0.0,2020
-123.809,49.209,ENTRANCE ISLAND,102BFHH,BC,5.9,0.0,,12.0,0.0,-5.0,0.0,20.0,0.0,,246.6,0.0,,0.0,25.0,,,,376.0,0.0,2020
-124.982,49.337,ALBERNI ROBERTSON CREEK,1030230,BC,2.5,0.0,0.6,9.0,0.0,-5.5,0.0,67.0,0.0,297.0,686.2,0.0,202.0,0.0,29.0,,,,479.2,0.0,2020
-125.216,48.786,CAPE BEALE LIGHT,1031316,BC,6.5,1.0,0.6,11.5,1.0,-2.5,1.0,15.0,1.0,,712.4,1.0,,0.0,30.0,,,,344.9,0.0,2020
-124.751,48.612,CARMANAH POINT,1031402,BC,,,,,,,,21.0,0.0,264.0,655.4,0.0,150.0,0.0,31.0,,,,,,2020
-126.543,49.383,ESTEVAN POINT,1032730,BC,6.1,0.0,0.2,11.0,0.0,-3.0,0.0,2.0,0.0,100.0,619.2,0.0,136.0,0.0,28.0,,,,369.5,0.0,2020
-126.543,49.383,ESTEVAN POINT CS,1032731,BC,5.5,0.0,,10.4,0.0,-3.3,0.0,,,,189.3,0.0,,,29.0,,,,387.4,0.0,2020
